Coa_id,bu_id,coa_effective_date_id,gl_account_cd,gl_subacct_cd,gl_account_name,gl_subacct_name,consolidation_account,ey_gl_account_name,ey_account_type,ey_account_sub_type,ey_account_class,ey_account_sub_class,ey_account_group_I,ey_account_group_II,ey_cash_activity,ey_index,ey_sub_index,created_by_id,created_date_id,created_time_id,last_modified_by_id,last_modified_date_id,ver_desc,ver_start_date_id,ver_end_date_id
125,24,19920623,300000,NULL,Long Text0000300000,NULL,,0000300000 - Long Text0000300000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
126,24,19930604,310000,NULL,Long Text0000310000,NULL,,0000310000 - Long Text0000310000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930604,0,29,19930604,20141115,20141115,NULL
127,24,19930604,369000,NULL,Long Text0000369000,NULL,,0000369000 - Long Text0000369000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930604,0,29,19930604,20141115,20141115,NULL
128,24,19930527,400010,NULL,Long Text0000400010,NULL,,0000400010 - Long Text0000400010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930527,0,29,19930527,20141115,20141115,NULL
129,24,19920623,430100,NULL,Long Text0000430100,NULL,,0000430100 - Long Text0000430100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
130,24,19920623,432600,NULL,Long Text0000432600,NULL,,0000432600 - Long Text0000432600,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
131,24,19920623,440000,NULL,Long Text0000440000,NULL,,0000440000 - Long Text0000440000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
132,24,19920623,441200,NULL,Long Text0000441200,NULL,,0000441200 - Long Text0000441200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
133,24,19960319,467000,NULL,Long Text0000467000,NULL,,0000467000 - Long Text0000467000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19960319,0,29,19960319,20141115,20141115,NULL
134,24,19930921,505000,NULL,Long Text0000505000,NULL,,0000505000 - Long Text0000505000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
135,24,19930921,512800,NULL,Long Text0000512800,NULL,,0000512800 - Long Text0000512800,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
136,24,19930921,512900,NULL,Long Text0000512900,NULL,,0000512900 - Long Text0000512900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
137,24,19930921,513000,NULL,Long Text0000513000,NULL,,0000513000 - Long Text0000513000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
138,24,19930527,520800,NULL,Long Text0000520800,NULL,,0000520800 - Long Text0000520800,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930527,0,29,19930527,20141115,20141115,NULL
139,24,19920623,530000,NULL,Long Text0000530000,NULL,,0000530000 - Long Text0000530000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
140,24,19930921,536000,NULL,Long Text0000536000,NULL,,0000536000 - Long Text0000536000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
141,24,19930921,544000,NULL,Long Text0000544000,NULL,,0000544000 - Long Text0000544000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
142,24,19930921,546000,NULL,Long Text0000546000,NULL,,0000546000 - Long Text0000546000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
143,24,19930921,547000,NULL,Long Text0000547000,NULL,,0000547000 - Long Text0000547000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
144,24,19930921,553000,NULL,Long Text0000553000,NULL,,0000553000 - Long Text0000553000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
145,24,19920623,555000,NULL,Long Text0000555000,NULL,,0000555000 - Long Text0000555000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
146,24,19960709,572013,NULL,Long Text0000572013,NULL,,0000572013 - Long Text0000572013,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19960709,0,29,19960709,20141115,20141115,NULL
147,24,19920623,573000,NULL,Long Text0000573000,NULL,,0000573000 - Long Text0000573000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
148,24,19920623,580000,NULL,Long Text0000580000,NULL,,0000580000 - Long Text0000580000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
149,24,19920623,600100,NULL,Long Text0000600100,NULL,,0000600100 - Long Text0000600100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
150,24,19950227,609700,NULL,Long Text0000609700,NULL,,0000609700 - Long Text0000609700,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950227,0,29,19950227,20141115,20141115,NULL
151,24,19920623,620000,NULL,Long Text0000620000,NULL,,0000620000 - Long Text0000620000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
152,24,19931014,640520,NULL,Long Text0000640520,NULL,,0000640520 - Long Text0000640520,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19931014,0,29,19931014,20141115,20141115,NULL
153,24,19931015,640580,NULL,Long Text0000640580,NULL,,0000640580 - Long Text0000640580,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19931015,0,29,19931015,20141115,20141115,NULL
154,24,19920623,651100,NULL,Long Text0000651100,NULL,,0000651100 - Long Text0000651100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
155,24,19930922,661500,NULL,Long Text0000661500,NULL,,0000661500 - Long Text0000661500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930922,0,29,19930922,20141115,20141115,NULL
156,24,19930922,663300,NULL,Long Text0000663300,NULL,,0000663300 - Long Text0000663300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930922,0,29,19930922,20141115,20141115,NULL
157,24,19920623,669000,NULL,Long Text0000669000,NULL,,0000669000 - Long Text0000669000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
158,24,19930921,678200,NULL,Long Text0000678200,NULL,,0000678200 - Long Text0000678200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930921,0,29,19930921,20141115,20141115,NULL
159,24,19950614,678210,NULL,Long Text0000678210,NULL,,0000678210 - Long Text0000678210,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950614,0,29,19950614,20141115,20141115,NULL
160,24,19920623,691000,NULL,Long Text0000691000,NULL,,0000691000 - Long Text0000691000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
161,24,19930922,697300,NULL,Long Text0000697300,NULL,,0000697300 - Long Text0000697300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930922,0,29,19930922,20141115,20141115,NULL
162,24,19930922,698100,NULL,Long Text0000698100,NULL,,0000698100 - Long Text0000698100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930922,0,29,19930922,20141115,20141115,NULL
163,24,19920623,700000,NULL,Long Text0000700000,NULL,,0000700000 - Long Text0000700000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
164,24,19920623,730000,NULL,Long Text0000730000,NULL,,0000730000 - Long Text0000730000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
165,24,19930922,766500,NULL,Long Text0000766500,NULL,,0000766500 - Long Text0000766500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930922,0,29,19930922,20141115,20141115,NULL
166,24,19930529,768050,NULL,Long Text0000768050,NULL,,0000768050 - Long Text0000768050,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930529,0,29,19930529,20141115,20141115,NULL
167,24,19920623,769000,NULL,Long Text0000769000,NULL,,0000769000 - Long Text0000769000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
168,24,19950227,778100,NULL,Long Text0000778100,NULL,,0000778100 - Long Text0000778100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950227,0,29,19950227,20141115,20141115,NULL
169,24,19920623,794000,NULL,Long Text0000794000,NULL,,0000794000 - Long Text0000794000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
170,24,19920623,795000,NULL,Long Text0000795000,NULL,,0000795000 - Long Text0000795000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
171,24,19930922,797300,NULL,Long Text0000797300,NULL,,0000797300 - Long Text0000797300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19930922,0,29,19930922,20141115,20141115,NULL
172,24,19920623,798000,NULL,Long Text0000798000,NULL,,0000798000 - Long Text0000798000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
173,25,19970911,124900,NULL,Long Text0000124900,NULL,,0000124900 - Long Text0000124900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
174,25,19970911,140030,NULL,Long Text0000140030,NULL,,0000140030 - Long Text0000140030,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
175,25,19970911,140040,NULL,Long Text0000140040,NULL,,0000140040 - Long Text0000140040,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
176,25,19970911,146100,NULL,Long Text0000146100,NULL,,0000146100 - Long Text0000146100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
177,25,19970911,151011,NULL,Long Text0000151011,NULL,,0000151011 - Long Text0000151011,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
178,25,19970911,159000,NULL,Long Text0000159000,NULL,,0000159000 - Long Text0000159000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
179,25,19970911,168400,NULL,Long Text0000168400,NULL,,0000168400 - Long Text0000168400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
180,25,19970911,170010,NULL,Long Text0000170010,NULL,,0000170010 - Long Text0000170010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
181,25,19970911,191100,NULL,Long Text0000191100,NULL,,0000191100 - Long Text0000191100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
182,25,19970911,194290,NULL,Long Text0000194290,NULL,,0000194290 - Long Text0000194290,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
183,25,19970911,219000,NULL,Long Text0000219000,NULL,,0000219000 - Long Text0000219000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
184,25,19970911,222000,NULL,Long Text0000222000,NULL,,0000222000 - Long Text0000222000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
185,25,19970911,239900,NULL,Long Text0000239900,NULL,,0000239900 - Long Text0000239900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
186,25,19970911,242920,NULL,Long Text0000242920,NULL,,0000242920 - Long Text0000242920,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
187,25,19970911,244010,NULL,Long Text0000244010,NULL,,0000244010 - Long Text0000244010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
188,25,19970911,244011,NULL,Long Text0000244011,NULL,,0000244011 - Long Text0000244011,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
189,25,19970911,248100,NULL,Long Text0000248100,NULL,,0000248100 - Long Text0000248100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
190,25,19970911,251900,NULL,Long Text0000251900,NULL,,0000251900 - Long Text0000251900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
191,25,19970911,264220,NULL,Long Text0000264220,NULL,,0000264220 - Long Text0000264220,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
192,25,19970911,265000,NULL,Long Text0000265000,NULL,,0000265000 - Long Text0000265000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
193,25,19970911,277010,NULL,Long Text0000277010,NULL,,0000277010 - Long Text0000277010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
194,25,19970911,289000,NULL,Long Text0000289000,NULL,,0000289000 - Long Text0000289000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
195,25,19970911,294200,NULL,Long Text0000294200,NULL,,0000294200 - Long Text0000294200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
196,25,19970911,310000,NULL,Long Text0000310000,NULL,,0000310000 - Long Text0000310000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
197,25,19970911,379000,NULL,Long Text0000379000,NULL,,0000379000 - Long Text0000379000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
198,25,19970911,397000,NULL,Long Text0000397000,NULL,,0000397000 - Long Text0000397000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
199,25,19970911,411100,NULL,Long Text0000411100,NULL,,0000411100 - Long Text0000411100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
200,25,19970911,451110,NULL,Long Text0000451110,NULL,,0000451110 - Long Text0000451110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
201,25,19970911,451240,NULL,Long Text0000451240,NULL,,0000451240 - Long Text0000451240,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
202,25,19970911,454100,NULL,Long Text0000454100,NULL,,0000454100 - Long Text0000454100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
203,25,19970911,495100,NULL,Long Text0000495100,NULL,,0000495100 - Long Text0000495100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
204,25,19970911,541000,NULL,Long Text0000541000,NULL,,0000541000 - Long Text0000541000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
205,25,19970911,544000,NULL,Long Text0000544000,NULL,,0000544000 - Long Text0000544000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
206,25,19970911,635100,NULL,Long Text0000635100,NULL,,0000635100 - Long Text0000635100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
207,25,19970911,751200,NULL,Long Text0000751200,NULL,,0000751200 - Long Text0000751200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
208,25,19970911,782400,NULL,Long Text0000782400,NULL,,0000782400 - Long Text0000782400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
209,25,19970911,783100,NULL,Long Text0000783100,NULL,,0000783100 - Long Text0000783100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
210,25,19970911,797010,NULL,Long Text0000797010,NULL,,0000797010 - Long Text0000797010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
211,25,19970911,833500,NULL,Long Text0000833500,NULL,,0000833500 - Long Text0000833500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
212,25,19970911,901100,NULL,Long Text0000901100,NULL,,0000901100 - Long Text0000901100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
213,25,19970911,911000,NULL,Long Text0000911000,NULL,,0000911000 - Long Text0000911000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
214,26,19920623,105100,NULL,Long Text0000105100,NULL,,0000105100 - Long Text0000105100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
215,26,19920623,105200,NULL,Long Text0000105200,NULL,,0000105200 - Long Text0000105200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
216,26,19920623,106410,NULL,Long Text0000106410,NULL,,0000106410 - Long Text0000106410,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
217,26,19920623,106480,NULL,Long Text0000106480,NULL,,0000106480 - Long Text0000106480,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
218,26,19920623,110000,NULL,Long Text0000110000,NULL,,0000110000 - Long Text0000110000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
219,26,19920623,131100,NULL,Long Text0000131100,NULL,,0000131100 - Long Text0000131100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
220,26,19920623,131400,NULL,Long Text0000131400,NULL,,0000131400 - Long Text0000131400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
221,26,19920623,131500,NULL,Long Text0000131500,NULL,,0000131500 - Long Text0000131500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
222,26,19920623,139120,NULL,Long Text0000139120,NULL,,0000139120 - Long Text0000139120,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
223,26,19920623,139150,NULL,Long Text0000139150,NULL,,0000139150 - Long Text0000139150,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
224,26,19920623,151100,NULL,Long Text0000151100,NULL,,0000151100 - Long Text0000151100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
225,26,19920623,168100,NULL,Long Text0000168100,NULL,,0000168100 - Long Text0000168100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
226,26,19920623,181000,NULL,Long Text0000181000,NULL,,0000181000 - Long Text0000181000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
227,26,19920623,186000,NULL,Long Text0000186000,NULL,,0000186000 - Long Text0000186000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
228,26,19920623,201220,NULL,Long Text0000201220,NULL,,0000201220 - Long Text0000201220,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
229,26,19920623,203000,NULL,Long Text0000203000,NULL,,0000203000 - Long Text0000203000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
230,26,19920623,207000,NULL,Long Text0000207000,NULL,,0000207000 - Long Text0000207000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
231,26,19920623,208000,NULL,Long Text0000208000,NULL,,0000208000 - Long Text0000208000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
232,26,19920623,211200,NULL,Long Text0000211200,NULL,,0000211200 - Long Text0000211200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
233,26,19920623,215110,NULL,Long Text0000215110,NULL,,0000215110 - Long Text0000215110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
234,26,19920623,250000,NULL,Long Text0000250000,NULL,,0000250000 - Long Text0000250000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
235,26,19920623,274800,NULL,Long Text0000274800,NULL,,0000274800 - Long Text0000274800,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
236,26,19920623,276880,NULL,Long Text0000276880,NULL,,0000276880 - Long Text0000276880,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19920623,0,29,19920623,20141115,20141115,NULL
