period_id,bu_id,engagement_id,fiscal_period_cd,fiscal_period_desc,fiscal_period_seq,fiscal_period_start,fiscal_period_end,fiscal_quarter_cd,fiscal_quarter_desc,fiscal_quarter_start,fiscal_quarter_end,fiscal_year_cd,fiscal_year_desc,fiscal_year_start,fiscal_year_end,adjustment_period,ver_start_date_id,ver_end_date_id,ver_desc
132,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-004,2014-004,4,20140401,20140430,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
133,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-005,2014-005,5,20140501,20140531,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
134,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-006,2014-006,6,20140601,20140630,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
135,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-007,2014-007,7,20140701,20140731,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
136,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-008,2014-008,8,20140801,20140831,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
137,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-009,2014-009,9,20140901,20140930,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
138,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-010,2014-010,10,20141001,20141031,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
139,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-011,2014-011,11,20141101,20141130,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
140,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-012,2014-012,12,20141201,20141231,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
141,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-013,2014-013,13,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
142,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-014,2014-014,14,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
143,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-015,2014-015,15,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
144,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-016,2014-016,16,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
145,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-001,2015-001,1,20150101,20150131,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
146,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-002,2015-002,2,20150201,20150228,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
147,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-003,2015-003,3,20150301,20150331,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
148,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-004,2015-004,4,20150401,20150430,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
149,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-005,2015-005,5,20150501,20150531,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
150,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-006,2015-006,6,20150601,20150630,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
151,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-007,2015-007,7,20150701,20150731,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
152,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-008,2015-008,8,20150801,20150831,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
153,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-009,2015-009,9,20150901,20150930,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
154,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-010,2015-010,10,20151001,20151031,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
155,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-011,2015-011,11,20151101,20151130,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
156,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-012,2015-012,12,20151201,20151231,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
157,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-013,2015-013,13,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
158,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-014,2015-014,14,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
159,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-015,2015-015,15,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
160,1,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-016,2015-016,16,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
161,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-001,2006-001,1,20060101,20060131,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
162,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-002,2006-002,2,20060201,20060228,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
163,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-003,2006-003,3,20060301,20060331,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
164,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-004,2006-004,4,20060401,20060430,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
165,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-005,2006-005,5,20060501,20060531,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
166,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-006,2006-006,6,20060601,20060630,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
167,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-007,2006-007,7,20060701,20060731,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
168,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-008,2006-008,8,20060801,20060831,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
169,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-009,2006-009,9,20060901,20060930,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
170,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-010,2006-010,10,20061001,20061031,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
171,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-011,2006-011,11,20061101,20061130,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
172,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-012,2006-012,12,20061201,20061231,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
173,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-013,2006-013,13,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
174,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-014,2006-014,14,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
175,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-015,2006-015,15,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
176,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-016,2006-016,16,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
177,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-001,2007-001,1,20070101,20070131,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
178,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-002,2007-002,2,20070201,20070228,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
179,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-003,2007-003,3,20070301,20070331,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
180,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-004,2007-004,4,20070401,20070430,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
181,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-005,2007-005,5,20070501,20070531,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
182,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-006,2007-006,6,20070601,20070630,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
183,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-007,2007-007,7,20070701,20070731,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
184,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-008,2007-008,8,20070801,20070831,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
185,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-009,2007-009,9,20070901,20070930,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
186,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-010,2007-010,10,20071001,20071031,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
187,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-011,2007-011,11,20071101,20071130,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
188,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-012,2007-012,12,20071201,20071231,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
189,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-013,2007-013,13,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
190,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-014,2007-014,14,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
191,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-015,2007-015,15,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
192,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-016,2007-016,16,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
193,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-001,2008-001,1,20080101,20080131,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
194,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-002,2008-002,2,20080201,20080229,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
195,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-003,2008-003,3,20080301,20080331,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
196,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-004,2008-004,4,20080401,20080430,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
197,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-005,2008-005,5,20080501,20080531,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
198,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-006,2008-006,6,20080601,20080630,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
199,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-007,2008-007,7,20080701,20080731,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
200,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-008,2008-008,8,20080801,20080831,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
201,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-009,2008-009,9,20080901,20080930,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
202,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-010,2008-010,10,20081001,20081031,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
203,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-011,2008-011,11,20081101,20081130,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
204,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-012,2008-012,12,20081201,20081231,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
205,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-013,2008-013,13,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
206,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-014,2008-014,14,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
207,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-015,2008-015,15,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
208,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-016,2008-016,16,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
209,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-001,2009-001,1,20090101,20090131,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
210,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-002,2009-002,2,20090201,20090228,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
211,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-003,2009-003,3,20090301,20090331,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
212,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-004,2009-004,4,20090401,20090430,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
213,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-005,2009-005,5,20090501,20090531,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
214,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-006,2009-006,6,20090601,20090630,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
215,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-007,2009-007,7,20090701,20090731,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
216,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-008,2009-008,8,20090801,20090831,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
217,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-009,2009-009,9,20090901,20090930,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
218,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-010,2009-010,10,20091001,20091031,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
219,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-011,2009-011,11,20091101,20091130,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
220,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-012,2009-012,12,20091201,20091231,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
221,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-013,2009-013,13,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
222,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-014,2009-014,14,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
223,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-015,2009-015,15,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
224,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-016,2009-016,16,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
225,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-001,2010-001,1,20100101,20100131,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
226,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-002,2010-002,2,20100201,20100228,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
227,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-003,2010-003,3,20100301,20100331,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
228,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-004,2010-004,4,20100401,20100430,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
229,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-005,2010-005,5,20100501,20100531,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
230,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-006,2010-006,6,20100601,20100630,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
231,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-007,2010-007,7,20100701,20100731,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
232,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-008,2010-008,8,20100801,20100831,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
233,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-009,2010-009,9,20100901,20100930,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
234,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-010,2010-010,10,20101001,20101031,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
235,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-011,2010-011,11,20101101,20101130,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
236,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-012,2010-012,12,20101201,20101231,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
237,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-013,2010-013,13,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
238,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-014,2010-014,14,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
239,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-015,2010-015,15,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
240,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-016,2010-016,16,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
241,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-001,2011-001,1,20110101,20110131,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
242,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-002,2011-002,2,20110201,20110228,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
243,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-003,2011-003,3,20110301,20110331,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
244,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-004,2011-004,4,20110401,20110430,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
245,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-005,2011-005,5,20110501,20110531,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
246,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-006,2011-006,6,20110601,20110630,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
247,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-007,2011-007,7,20110701,20110731,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
248,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-008,2011-008,8,20110801,20110831,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
249,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-009,2011-009,9,20110901,20110930,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
250,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-010,2011-010,10,20111001,20111031,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
251,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-011,2011-011,11,20111101,20111130,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
252,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-012,2011-012,12,20111201,20111231,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
253,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-013,2011-013,13,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
254,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-014,2011-014,14,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
255,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-015,2011-015,15,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
256,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-016,2011-016,16,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
257,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-001,2012-001,1,20120101,20120131,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
258,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-002,2012-002,2,20120201,20120229,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
259,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-003,2012-003,3,20120301,20120331,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
260,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-004,2012-004,4,20120401,20120430,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
261,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-005,2012-005,5,20120501,20120531,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
262,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-006,2012-006,6,20120601,20120630,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
263,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-007,2012-007,7,20120701,20120731,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
264,2,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-008,2012-008,8,20120801,20120831,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
